,passenger_count,distance_miles,hour,year,weekday,night,late_night
11659,1,2.039100090336066,17,2010,1,1,0
14817,2,2.234735612924266,13,2015,4,0,0
5847,3,1.0766907019784524,16,2012,3,1,0
7494,1,1.4881327922903098,20,2011,2,1,1
14694,1,2.189847264289526,19,2010,2,1,0
5678,1,1.5198069863117663,22,2010,5,0,1
12499,5,1.6661798337229519,16,2012,3,1,0
2277,2,3.226731988047128,3,2014,6,0,1
12289,1,0.8384209749833214,21,2010,4,0,1
14185,2,4.444130248334864,15,2012,4,0,0
10171,1,0.5462593991358693,8,2012,2,0,0
4992,1,4.8311590550132415,19,2015,5,0,0
12256,1,0.6209079882771287,6,2010,3,0,1
495,1,0.8069383602261947,17,2011,6,0,0
10104,2,0.5163450866954289,15,2009,3,0,0
5159,1,3.110005034781353,7,2011,3,0,0
9546,2,0.5968156716310209,21,2012,3,0,1
8237,2,0.9414903753163307,18,2015,6,0,0
3993,5,8.833932944615684,16,2009,6,0,0
14320,1,5.855980154326468,18,2012,3,1,0
1223,1,0.7866204449764944,23,2009,5,0,1
3067,5,1.8709336388197553,15,2009,1,0,0
6563,1,1.1016294052860138,14,2011,3,0,0
7244,1,1.3658204766865605,12,2011,4,0,0
10128,4,3.2128678704360283,12,2009,5,0,0
7161,1,0.8524183714839388,15,2011,4,0,0
10979,1,2.0747389478336418,23,2009,6,0,1
3661,1,1.5094168357430342,15,2012,1,0,0
13984,1,1.1348986317927765,11,2010,0,0,0
9492,3,2.2614795505080565,21,2011,6,0,1
3800,2,1.6425498527320863,13,2010,6,0,0
14850,1,1.5021032983089433,9,2013,2,0,0
14344,1,1.9470847614553872,22,2012,2,0,1
3660,1,2.5827090474119325,14,2011,6,0,0
11563,1,2.193814576737813,12,2014,4,0,0
6475,1,1.3985233365303344,9,2012,0,0,0
11143,3,1.3398590364933334,8,2013,4,0,0
8662,1,0.4987385564094744,9,2013,4,0,0
6021,1,0.8602799938160904,7,2014,2,0,0
6469,2,0.15627768079487414,17,2011,2,1,0
9692,1,3.307604833088438,20,2011,1,1,1
5073,2,3.173722884518611,2,2015,6,0,1
9889,1,1.5421172481260106,14,2013,4,0,0
5358,1,2.159649987383905,22,2012,0,0,1
10943,1,0.5911693434138464,19,2010,2,1,0
12709,1,1.4422409245164396,22,2011,6,0,1
1235,1,1.5082074595947574,7,2012,3,0,0
11511,1,1.1156455466338486,14,2011,0,0,0
8547,1,3.410094819173139,17,2010,4,1,0
8413,1,0.7865376984025543,21,2009,2,0,1
5757,2,1.6849518492510984,13,2013,2,0,0
13194,1,3.474024595412687,7,2013,1,0,0
9301,1,0.35010438702438496,18,2010,4,1,0
7511,1,0.611108454804619,22,2013,6,0,1
12131,1,2.9646076802245163,19,2014,5,0,0
7834,1,2.7215969361107244,16,2015,5,0,0
2642,1,1.2577492568783903,9,2015,3,0,0
4622,1,0.21333558374415298,17,2010,0,1,0
6231,1,2.0701768826725933,17,2011,0,1,0
13380,1,0.7206040738967698,10,2012,6,0,0
12839,1,2.701115683757651,23,2009,5,0,1
14362,3,2.094778804108399,9,2015,4,0,0
3942,1,0.9540694299226036,19,2012,2,1,0
6100,2,1.3454118658878869,19,2014,6,0,0
5745,1,1.5591349548386684,9,2009,1,0,0
8538,2,0.27595647563254083,13,2013,5,0,0
3520,2,4.5325753272754605,0,2014,3,0,1
11766,1,5.362402998184171,6,2011,4,0,1
5337,1,3.089614880331969,9,2013,3,0,0
14942,1,1.7007328724253317,15,2011,1,0,0
7555,1,2.4478514740839046,9,2013,0,0,0
13849,1,1.4657090520424343,19,2012,5,0,0
7218,1,1.207311721203451,18,2009,2,1,0
14816,2,5.336353410904265,17,2010,5,0,0
6108,5,1.2913922476778217,12,2010,3,0,0
2735,5,3.222865725382816,9,2014,4,0,0
4072,2,0.6998195741100307,0,2013,4,0,1
14269,4,1.4787222214743934,22,2012,4,0,1
10845,1,0.7001025641497332,8,2010,3,0,0
9758,1,2.076549637399397,22,2014,3,0,1
4034,1,1.1115563722024124,19,2011,1,1,0
7795,1,1.2134750142296562,20,2011,4,1,1
13234,3,1.5347607190412453,3,2014,5,0,1
9500,1,3.558655877709524,19,2014,3,1,0
7504,3,1.2771658970871902,20,2009,3,1,1
4001,1,0.47461731657622064,9,2011,4,0,0
5466,1,0.5174650070490319,20,2014,2,1,1
9865,1,0.9622604589094714,12,2013,1,0,0
9472,1,1.4749322818094555,8,2012,4,0,0
9110,1,0.3656044310005436,22,2014,4,0,1
7974,1,1.6371336548412996,20,2013,6,0,1
10878,1,2.5790564783047785,11,2010,6,0,0
2023,2,3.3365008326004966,9,2013,1,0,0
11549,1,1.1509596554644534,0,2009,1,0,1
14329,1,4.199742447077416,20,2012,3,1,1
7602,1,1.306811833894977,11,2012,1,0,0
11836,1,2.788299494923529,21,2010,1,0,1
14005,1,2.604323456053926,11,2013,3,0,0
5260,2,1.150096633999289,17,2009,5,0,0
11205,1,0.6858321965199052,12,2010,2,0,0
4901,1,2.115404838373612,13,2012,3,0,0
4153,1,3.198133626876369,17,2011,0,1,0
1824,1,1.32061659602348,6,2014,2,0,1
1582,1,0.792275659831033,22,2011,2,0,1
3164,1,2.863284402238745,0,2009,6,0,1
2118,1,0.10189119879052673,9,2012,4,0,0
9790,1,1.3865955931262708,19,2011,1,1,0
7074,1,1.4401432799797393,21,2011,5,0,1
201,1,0.9928617600044793,23,2009,0,0,1
12332,1,1.7578523681361473,22,2009,4,0,1
2461,1,1.3578683412498513,19,2009,0,1,0
9067,1,0.5111776814281993,20,2010,0,1,1
3121,5,1.1134754496718982,13,2011,2,0,0
4384,1,0.8694032712419123,13,2015,1,0,0
9399,1,1.6054442240880367,11,2010,3,0,0
6135,1,3.9049760537860423,23,2010,5,0,1
8267,1,1.5725794405779798,16,2013,0,1,0
7013,2,1.6607992580944413,19,2010,5,0,0
9091,1,4.24876797530001,10,2014,4,0,0
12976,1,1.7279070294001055,15,2012,0,0,0
9902,1,1.9181267923944152,20,2013,3,1,1
8748,1,0.8124186065349677,23,2011,0,0,1
3877,1,1.0045240074959954,15,2010,1,0,0
4017,1,0.5095435311168669,19,2010,6,0,0
5747,1,1.6409451112295808,18,2011,1,1,0
4598,1,3.833199588465519,17,2010,5,0,0
12196,2,0.9812764905626132,20,2013,5,0,1
7546,1,0.9457871553063183,22,2012,5,0,1
3687,2,1.108753030793981,0,2010,4,0,1
14058,1,2.432191374167756,8,2010,1,0,0
13914,1,1.8675489789207096,4,2012,5,0,1
46,1,0.6168586373550875,20,2011,2,1,1
10732,1,0.5547349498641402,7,2011,5,0,0
5894,1,1.9517638703471536,17,2012,6,0,0
14486,1,0.23147176910852163,21,2009,2,0,1
14840,1,1.0856576713115338,9,2013,2,0,0
4125,1,0.44739761549212004,18,2013,6,0,0
8332,1,1.6611041010594656,17,2010,1,1,0
9138,1,2.142310170436241,19,2011,0,1,0
5631,1,1.542698107296494,22,2014,6,0,1
2691,1,0.9443344111559495,8,2015,0,0,0
1571,2,1.052235537037183,18,2015,4,1,0
8086,2,0.604610784382198,13,2012,0,0,0
4703,1,1.7084777098531676,13,2010,4,0,0
8786,1,0.7504618225147504,8,2012,2,0,0
13651,1,1.1463039014004919,4,2013,6,0,1
9725,1,1.8377451397114786,18,2013,0,1,0
6153,1,1.1828922588494284,7,2011,3,0,0
2109,1,0.6705427192967099,9,2012,5,0,0
1501,1,2.964698799451776,13,2009,6,0,0
12820,1,1.3702142574356082,23,2011,5,0,1
6064,1,0.9542665760950532,13,2009,5,0,0
13433,2,0.7544730945196128,13,2011,2,0,0
564,1,0.4413609148305816,20,2009,3,1,1
2044,1,1.6147352788738558,16,2011,6,0,0
10177,1,1.2892028309811228,10,2012,2,0,0
14188,2,3.501445337912443,15,2010,4,0,0
6922,6,1.009351146650757,2,2014,2,0,1
9076,5,3.675626706289615,17,2013,0,1,0
8582,1,0.5878298483599862,11,2013,5,0,0
10141,5,1.2852278215867268,11,2011,2,0,0
10158,1,1.5454628694778492,14,2010,2,0,0
13730,6,2.3240086079798554,13,2013,1,0,0
4711,2,1.1096883238993045,1,2015,6,0,1
14546,1,1.5047200380060237,8,2013,2,0,0
6358,1,0.5336451576547824,12,2014,3,0,0
13680,1,1.3652613654798398,15,2009,1,0,0
6760,1,5.809235173910634,6,2012,6,0,1
866,1,0.796434001637667,16,2014,0,1,0
7464,1,1.6564085556036798,14,2014,0,0,0
5690,1,2.5965900607265415,16,2011,6,0,0
7616,1,3.9323751046132003,8,2014,3,0,0
14656,2,2.2620911477894134,0,2014,6,0,1
10744,6,2.247850565694384,21,2012,3,0,1
14021,2,2.7067169319777595,15,2012,6,0,0
14588,1,3.4190582144358688,22,2011,5,0,1
4168,1,2.14510904248454,10,2010,5,0,0
12991,1,2.4839740566530826,19,2014,2,1,0
1439,4,1.724523905114588,16,2010,5,0,0
12835,1,1.3137340938691329,7,2010,5,0,0
9467,1,0.6940890778699669,18,2013,3,1,0
1167,2,0.9923964650610483,2,2015,5,0,1
2830,1,0.6496611961603085,16,2010,1,1,0
1627,1,1.5242743523853393,15,2010,2,0,0
12382,1,0.8165177236271307,20,2010,2,1,1
9680,2,1.3844228069129725,21,2010,0,0,1
3904,1,1.587281142786658,13,2012,5,0,0
2961,2,0.8122298774200938,13,2014,5,0,0
11177,1,1.57239133172857,20,2012,0,1,1
12959,1,0.5540158247872207,12,2011,4,0,0
10097,2,0.8234843169069853,18,2009,4,1,0
5654,2,0.44833881751727084,12,2010,4,0,0
3864,1,0.3002720332861029,2,2015,0,0,1
13737,1,0.7466564989004231,20,2009,0,1,1
1580,1,0.9905657456404026,8,2015,3,0,0
7921,1,0.6099648800244022,17,2014,0,1,0
3552,1,0.3566315675516086,14,2011,3,0,0
5311,1,0.886239907458206,20,2015,6,0,1
2536,1,3.753443415168762,6,2010,2,0,1
553,1,2.280208320064855,11,2013,6,0,0
6357,1,0.40485923924349393,23,2010,4,0,1
4742,1,0.6187006447892379,9,2014,4,0,0
591,1,0.7428493241471399,18,2012,4,1,0
14271,1,3.388523852717951,10,2010,6,0,0
11754,1,1.5447693179343263,11,2013,3,0,0
13971,2,3.7755702066923966,20,2010,5,0,1
11869,1,0.6269158824642345,12,2011,1,0,0
5211,5,0.6413804448289764,12,2009,0,0,0
14256,1,0.41613459274928566,4,2014,6,0,1
12017,2,1.4408714099770026,14,2010,4,0,0
10661,1,0.5745962524410805,0,2010,4,0,1
7073,2,2.2211128212346756,19,2014,2,1,0
10750,1,1.500071782487125,17,2014,4,1,0
9957,2,0.8403741148220082,15,2012,0,0,0
14445,1,2.753928592194247,1,2013,4,0,1
11003,1,1.5115639433984003,13,2011,6,0,0
3902,1,1.4847322775563425,11,2011,5,0,0
2517,1,0.4479983221819603,23,2012,4,0,1
7753,1,2.1946303098723083,17,2009,3,1,0
13209,1,2.086427852057568,0,2012,4,0,1
14236,1,5.337883470705065,4,2011,6,0,1
10594,1,1.7515981957812146,16,2013,5,0,0
11583,2,2.3372571026889903,18,2011,5,0,0
9317,1,3.4983708830751636,19,2012,6,0,0
7991,1,1.6571684487610492,19,2010,2,1,0
11163,1,0.5548189956202647,14,2009,6,0,0
5764,1,3.6675309285908395,2,2011,4,0,1
3330,1,1.1288735749394818,13,2014,1,0,0
8672,1,0.5348518249096115,9,2015,3,0,0
1333,2,2.5327320380389935,22,2013,6,0,1
7247,1,0.41505978162079205,9,2010,5,0,0
7919,1,0.894486125286676,21,2011,2,0,1
6741,1,1.0081999985961023,7,2011,4,0,0
5287,1,1.9331253473754675,22,2010,1,0,1
5254,1,1.3597268913688996,17,2013,0,1,0
12092,5,1.3262460498323005,21,2009,3,0,1
13753,1,0.7531359475222309,20,2014,4,1,1
8273,1,2.7098240650668437,23,2011,6,0,1
4021,1,2.7330051101760366,23,2012,3,0,1
3788,4,4.182801322769928,1,2009,6,0,1
4609,1,1.0571954233320482,9,2014,4,0,0
2574,4,1.9257077542317727,10,2012,6,0,0
8885,1,6.807641584354487,0,2011,3,0,1
10892,4,2.8877868572567453,19,2013,5,0,0
14585,1,1.3002496929665546,8,2010,1,0,0
13202,3,1.3189328508293932,8,2013,4,0,0
1892,1,1.2434633830951412,15,2009,5,0,0
3811,1,3.127920898261264,20,2015,2,1,1
14032,1,1.0468556779541847,18,2014,3,1,0
11152,3,4.2327439651065655,12,2015,4,0,0
7711,1,0.5146264119824452,17,2014,1,1,0
5296,5,0.5653686582660349,21,2011,4,0,1
12559,1,0.8126787924066445,14,2013,5,0,0
9221,1,2.9933970621812738,0,2010,2,0,1
8177,1,1.1530235107912121,7,2013,3,0,0
8957,1,2.6791945963115427,20,2011,4,1,1
13675,1,0.8941797588286302,11,2012,5,0,0
779,1,2.59155645564847,23,2011,1,0,1
8620,1,0.7512895616830173,12,2015,0,0,0
3776,1,3.4635291562893795,18,2015,0,1,0
14371,4,1.7069982761306417,7,2010,4,0,0
4138,1,0.67430011852997,19,2010,4,1,0
13780,1,0.9359058925784497,14,2013,2,0,0
6734,1,0.8783554533866356,19,2010,2,1,0
6517,1,1.814863211710588,10,2014,1,0,0
1903,1,0.2532818452432848,23,2011,4,0,1
10602,1,1.062564864681215,14,2013,3,0,0
4532,1,1.2944184337471913,7,2009,1,0,0
11916,1,0.6741350533730407,23,2015,1,0,1
14739,1,1.4253327474562443,10,2012,5,0,0
1691,1,1.4235184987841139,16,2013,6,0,0
12408,1,0.8842452092558173,12,2013,6,0,0
7051,2,0.734090349713975,17,2013,2,1,0
1497,1,1.1354382948628987,9,2013,2,0,0
12273,1,0.5448814590037375,8,2012,4,0,0
10310,2,1.666054193527814,21,2009,2,0,1
9484,1,2.440085560697522,23,2014,2,0,1
10236,1,1.348303812868301,13,2013,6,0,0
8228,2,0.32362228754173455,23,2015,6,0,1
1038,5,0.9812830982264357,23,2011,5,0,1
12033,2,2.473413176341568,18,2014,5,0,0
14144,1,2.334983921576221,21,2012,6,0,1
5225,1,1.065843568441275,7,2013,0,0,0
7799,1,0.6047338411395966,18,2011,6,0,0
3984,1,1.0712077408651404,4,2014,6,0,1
3982,2,1.5097916341583166,21,2010,3,0,1
8403,2,0.8069748729291742,22,2013,4,0,1
9109,1,0.8607071306437192,7,2012,1,0,0
4390,2,0.5504676143110442,22,2009,4,0,1
800,1,0.7576257525206596,9,2009,1,0,0
14617,1,1.1364591630627332,11,2010,3,0,0
658,1,3.259509477238757,18,2013,2,1,0
6331,1,2.3315720660209096,22,2010,0,0,1
2965,1,1.8276241042156145,11,2011,5,0,0
4530,2,2.9489486008793055,11,2012,2,0,0
12218,1,0.7461687328729382,23,2009,0,0,1
13936,1,0.4018517163917038,8,2010,2,0,0
14216,1,0.2810582114330036,8,2012,4,0,0
440,1,2.2191745462301538,15,2010,6,0,0
13333,1,0.8696689060735903,7,2009,0,0,0
11654,1,2.260547415088994,22,2011,4,0,1
13305,2,2.0727768469900685,22,2012,3,0,1
6425,1,1.4702151993024115,17,2015,1,1,0
13664,2,1.5465323437229295,20,2010,6,0,1
14377,5,1.3794033006275508,17,2011,0,1,0
5979,1,2.204813868974312,23,2012,3,0,1
13786,5,1.5272057500285725,20,2015,1,1,1
12856,1,0.6540366621679337,17,2013,2,1,0
11986,2,0.6733641173892484,16,2014,6,0,0
7987,1,0.588764010746646,9,2014,1,0,0
8983,1,2.2319148127283626,9,2009,3,0,0
11135,5,0.5512249353508581,18,2014,3,1,0
6453,1,0.7010687297624755,12,2009,1,0,0
4632,1,1.8702560349679587,20,2015,2,1,1
8368,3,0.6578811339218471,18,2013,3,1,0
7090,1,1.2614962179800475,7,2011,6,0,0
1821,5,0.6355488772506719,19,2014,3,1,0
5987,4,4.244803838161619,23,2014,1,0,1
9095,1,1.1632983561993437,7,2014,4,0,0
6124,1,1.5878750782059865,15,2009,4,0,0
11066,5,0.9818618817414708,17,2013,2,1,0
3477,1,3.7584242615764145,9,2011,0,0,0
2052,3,2.137869309114917,20,2012,2,1,1
7356,5,0.9683952973739703,20,2009,2,1,1
7698,1,0.7156202171096038,13,2013,1,0,0
567,1,2.087240383483108,23,2013,4,0,1
4152,2,2.919367298242266,13,2010,5,0,0
8422,1,0.8826776184482659,9,2009,0,0,0
4776,1,1.2647327483086297,9,2009,3,0,0
1592,1,3.4261824959658282,0,2012,0,0,1
921,1,0.7539524183948816,20,2012,3,1,1
6129,1,3.70505978131719,11,2009,1,0,0
3876,1,0.08562593038560411,10,2009,0,0,0
7549,1,0.7094182009791088,20,2015,5,0,1
5222,3,0.9275676688699043,23,2015,5,0,1
4812,3,0.8964954318025504,13,2013,4,0,0
13732,1,2.0031039952743415,18,2009,1,1,0
14513,2,2.985804176835169,18,2009,2,1,0
10009,1,1.3255045530050455,16,2012,3,1,0
6393,2,2.65023564086056,7,2012,3,0,0
14705,1,0.9541675907502042,14,2012,4,0,0
10656,1,5.644086312564646,17,2014,0,1,0
14226,1,1.5265382709833226,5,2013,3,0,1
12916,1,0.3827869098520675,23,2012,0,0,1
6609,1,0.8128112020747109,16,2011,5,0,0
5499,1,1.6601865210827722,17,2015,6,0,0
228,1,1.1716231188980057,4,2014,4,0,1
7848,1,2.1051410519670366,23,2014,4,0,1
3509,1,0.4457067511058008,9,2010,2,0,0
3472,1,0.8949920694304662,17,2014,6,0,0
9073,1,0.5378017640477846,0,2014,2,0,1
6923,1,2.685353273655496,11,2013,6,0,0
9711,1,1.035882013387234,18,2011,2,1,0
6293,2,1.3848386648874222,15,2014,1,0,0
3089,1,0.05998657078267559,0,2013,4,0,1
7311,1,0.5684380948385352,7,2011,1,0,0
1990,2,0.5806611512045587,23,2014,3,0,1
6016,1,1.925851324444115,14,2013,3,0,0
1675,2,1.3601210060436166,16,2014,6,0,0
10197,1,0.7115566236638159,18,2014,3,1,0
5184,2,5.563394031471235,21,2011,3,0,1
9097,1,0.6185539658128966,16,2009,5,0,0
7162,1,0.7423094394078459,20,2014,3,1,1
11952,2,0.10990256725011638,13,2011,2,0,0
6809,1,0.3488179261169669,9,2009,1,0,0
1107,1,0.8348498118120686,21,2009,5,0,1
3971,1,6.276332211781422,1,2010,6,0,1
620,2,0.462041976649056,9,2013,3,0,0
8249,5,1.4394300119413463,18,2011,4,1,0
14969,1,0.9311966052472813,10,2013,2,0,0
13256,1,4.170835935145921,16,2010,6,0,0
14034,2,0.8917643244164816,16,2015,2,1,0
1608,1,0.9372390129220752,7,2012,2,0,0
3265,1,1.2943365363241361,23,2010,0,0,1
3732,1,0.3207994983163035,17,2013,5,0,0
9948,1,0.557026807596304,2,2011,1,0,1
9163,1,0.8672368009534831,19,2011,5,0,0
7833,1,0.8399261843093117,11,2012,3,0,0
10940,1,0.8731576420459949,8,2012,3,0,0
8174,1,0.43756917115330923,17,2015,0,1,0
1492,1,3.9440260859890777,20,2011,0,1,1
5148,1,2.0666759582917997,15,2012,1,0,0
12742,1,4.311930673830911,22,2014,2,0,1
14179,1,0.9997346584017416,10,2013,1,0,0
5350,1,1.8789052162250595,7,2012,3,0,0
5038,1,1.6566539167040455,19,2013,3,1,0
9675,1,4.102001846806663,0,2009,5,0,1
6998,5,5.181347528028231,10,2009,6,0,0
13683,1,0.4833862629979785,23,2013,1,0,1
5370,1,5.302785058706539,3,2010,4,0,1
2117,2,0.7966560667588315,18,2012,1,1,0
13454,1,0.6127058734685119,10,2013,0,0,0
9632,1,2.690409224088961,6,2014,5,0,1
9203,1,0.08813144943309668,10,2010,3,0,0
7003,5,0.6187459712679988,3,2009,6,0,1
7260,5,0.8595565889004423,19,2010,5,0,0
8024,2,1.8930797060767084,9,2013,1,0,0
5305,1,4.2972412610933635,0,2013,6,0,1
12634,5,0.6884491424789991,19,2014,5,0,0
3424,5,0.9360100319256173,9,2010,5,0,0
4983,1,0.5746883822039839,15,2011,6,0,0
8634,3,1.0140922052928876,13,2014,3,0,0
9713,1,1.7185639919692355,12,2012,1,0,0
269,3,1.3166490117512544,18,2011,2,1,0
13997,5,3.334647749490023,0,2011,4,0,1
6762,1,1.5279303124545955,12,2013,1,0,0
1673,2,0.5347589880279559,19,2015,3,1,0
13481,4,0.6292052567891054,8,2010,4,0,0
14286,3,0.7533434918009292,13,2009,0,0,0
891,1,1.7584220868311835,21,2010,4,0,1
11095,1,0.37586126630852695,15,2011,4,0,0
9486,1,1.091973141340734,11,2014,0,0,0
7523,1,2.0001781714746745,1,2011,6,0,1
3673,1,2.6301768318985443,14,2009,5,0,0
767,3,1.173056419582981,23,2011,5,0,1
1012,1,4.421728317522685,20,2010,5,0,1
10576,5,1.2252811927452618,14,2011,4,0,0
1553,3,1.5868922250395543,16,2013,6,0,0
6845,3,1.6039463364046858,8,2009,1,0,0
5187,1,0.3540466328328521,7,2009,1,0,0
1835,1,1.664297833174225,19,2011,2,1,0
2146,1,1.8749350647834662,8,2012,5,0,0
2408,1,1.4128815197378688,21,2011,4,0,1
14892,2,0.9428105183608497,12,2012,2,0,0
3137,1,0.2843607879206417,18,2014,5,0,0
10020,1,3.8656412625347563,20,2014,4,1,1
5343,1,1.2161337605126947,15,2015,1,0,0
12086,1,2.454820927214633,16,2010,4,1,0
6532,1,1.5541430091024644,11,2010,5,0,0
7038,5,1.2323158927930784,11,2011,2,0,0
13757,1,2.247623838846832,7,2009,3,0,0
702,4,1.4032197937716009,21,2011,2,0,1
5405,2,1.6928845721298003,8,2011,0,0,0
760,1,0.7285371518989893,18,2011,3,1,0
14976,1,1.6901252524657238,14,2014,6,0,0
8213,1,1.4345007583018539,17,2009,5,0,0
13170,1,1.0913471734971907,21,2010,0,0,1
7234,1,0.9054503789624777,18,2014,4,1,0
3614,1,0.7724411435227372,7,2013,2,0,0
771,1,4.456951860357676,14,2011,0,0,0
4560,1,2.49510140282433,11,2014,6,0,0
13693,1,1.4114101399030559,7,2014,2,0,0
4831,1,0.8846292687524021,10,2011,0,0,0
11139,2,4.689801392294897,4,2011,2,0,1
6861,1,0.8301246346767105,7,2010,3,0,0
14072,1,1.8818871323467854,20,2010,1,1,1
1866,1,2.2275906345472465,22,2015,0,0,1
13247,2,1.2608815205240513,23,2012,2,0,1
5470,1,0.5426893707466011,17,2011,1,1,0
5253,1,0.43409779506532564,13,2013,4,0,0
12134,1,1.2454997152726144,17,2012,2,1,0
1798,1,2.3257450009003957,5,2010,0,0,1
14400,1,0.6378318507895643,18,2014,1,1,0
13696,1,1.6993502266636205,11,2009,6,0,0
9187,1,0.996813905588802,18,2011,0,1,0
1523,1,2.4448547254138435,12,2012,5,0,0
8204,1,2.120873237051651,22,2010,5,0,1
978,1,1.7460119765559874,22,2015,3,0,1
13777,6,0.7417914848142663,0,2013,4,0,1
3144,2,1.052143464483961,0,2009,5,0,1
14825,5,2.749531408727908,10,2014,0,0,0
1034,1,5.839846695480547,12,2012,6,0,0
2005,1,0.5908102287115846,6,2012,2,0,1
4871,5,3.0239612740144346,14,2012,5,0,0
7443,5,1.78892759213922,12,2014,1,0,0
14990,1,0.8213584906364331,21,2012,0,0,1
6472,5,1.78648941351146,13,2014,4,0,0
7031,1,1.4127667608505134,13,2015,3,0,0
17,1,0.9394537560241448,16,2009,2,1,0
9384,1,4.792934901346652,1,2009,6,0,1
9064,1,0.9087873516439298,7,2014,3,0,0
8833,1,0.7873899676860868,16,2015,5,0,0
7390,1,1.0910389700069258,15,2014,0,0,0
8421,2,3.3215605469969214,8,2009,1,0,0
6687,5,3.9362061891809956,22,2013,2,0,1
12254,1,2.7623009749441563,17,2014,5,0,0
8188,1,0.32453272486413404,12,2011,0,0,0
8746,1,1.697924603471413,16,2009,5,0,0
6362,1,3.6395878310464593,18,2009,5,0,0
943,1,1.9845510818822225,20,2013,5,0,1
13682,1,0.4276857077168482,1,2013,5,0,1
1978,1,1.140883021742826,8,2011,3,0,0
4836,1,0.6359547152385601,16,2010,6,0,0
10653,1,1.9432929867960183,12,2010,2,0,0
10684,2,0.9503986037759944,19,2014,2,1,0
1347,1,3.203595484599514,6,2013,4,0,1
11860,1,0.34438041426545307,3,2011,4,0,1
1927,1,1.0058962941527048,15,2013,5,0,0
12967,2,1.015338276201481,17,2013,4,1,0
2795,1,2.296681933971861,19,2009,4,1,0
12114,3,0.7017151525672124,13,2014,5,0,0
9235,1,3.742582334882083,17,2014,5,0,0
13218,1,1.258347497003353,0,2010,3,0,1
7775,3,0.6195875009421944,11,2014,6,0,0
7135,2,0.8487063851175822,18,2009,0,1,0
5064,1,1.742797311364385,16,2009,0,1,0
9836,2,5.291774894170829,12,2014,1,0,0
9446,1,2.4553142024732715,22,2012,6,0,1
13530,1,4.062831384592519,21,2009,5,0,1
5234,1,1.805252936297025,23,2011,5,0,1
2771,1,0.4922040944615085,9,2014,2,0,0
2579,1,0.5476112474592334,14,2010,2,0,0
2201,1,0.3755864984253434,18,2013,6,0,0
3162,1,3.4777422792316544,19,2009,5,0,0
1071,1,2.885767827176411,3,2009,5,0,1
8198,1,0.5710717782686794,21,2009,3,0,1
7881,3,2.3489466118172233,1,2009,6,0,1
6898,1,2.4191442477772855,17,2011,2,1,0
1687,1,3.4813305867025646,23,2014,5,0,1
11396,1,0.4555902743476904,20,2014,5,0,1
12118,6,2.7080417590166945,23,2015,3,0,1
1238,1,1.50065331098998,21,2014,5,0,1
11695,5,1.1295184506581828,20,2014,1,1,1
12530,1,0.8472098592317788,14,2015,0,0,0
12217,1,1.3088215271748016,22,2014,5,0,1
13148,2,3.7281148900321837,11,2014,4,0,0
3172,5,2.3216538819954278,17,2009,6,0,0
9867,2,1.6719744194264508,8,2014,2,0,0
11397,1,3.3159921366315985,0,2015,6,0,1
9795,1,6.349423868148497,1,2011,2,0,1
1534,1,1.2061239188788853,16,2012,2,1,0
5892,5,0.9245472938458997,14,2011,0,0,0
9895,1,3.6371786452876287,10,2009,6,0,0
12523,1,1.8878056587383172,21,2011,2,0,1
3656,1,1.0318008130654341,21,2014,5,0,1
7147,1,0.450432457867754,23,2010,2,0,1
7112,6,1.9902468474342674,9,2011,2,0,0
3002,1,0.998775394433881,15,2011,0,0,0
14772,1,3.0570910789087926,9,2012,6,0,0
14547,1,0.661658288049113,13,2014,4,0,0
7168,2,0.46582219998990554,17,2011,6,0,0
13300,1,3.9561438243521345,18,2011,4,1,0
8874,1,0.30201800872081513,1,2015,6,0,1
13650,1,2.989949356757205,21,2010,6,0,1
10650,1,1.2809044375882503,5,2010,5,0,1
5336,1,1.0710136910870778,1,2011,2,0,1
4350,3,2.8846798411878862,2,2009,4,0,1
11245,5,1.4170898478528635,14,2010,0,0,0
4052,1,1.0958650887727184,6,2010,1,0,1
6280,3,1.374823603470681,17,2009,4,1,0
5777,1,0.9274876065022218,23,2012,6,0,1
9582,2,3.8261137821558506,9,2010,0,0,0
10949,1,5.4622224239785115,7,2011,2,0,0
13039,5,2.543088050983616,10,2014,5,0,0
9238,5,1.0298299658270678,23,2013,1,0,1
1917,2,1.2973071159170675,12,2011,0,0,0
5408,1,0.6021896228637178,11,2009,4,0,0
13166,1,1.1933832336437424,22,2010,1,0,1
176,4,0.8900852612893938,18,2010,4,1,0
13064,1,0.7516023324613944,19,2013,1,1,0
9107,2,0.7219259102970365,12,2009,2,0,0
3014,2,1.7504809008712194,12,2014,4,0,0
1757,1,1.7080253048498815,17,2011,3,1,0
7281,1,1.8354976796390545,12,2013,2,0,0
14223,1,7.764364809224954,19,2014,6,0,0
14558,1,0.4379559786702304,18,2009,0,1,0
6951,1,6.701489932800644,19,2013,1,1,0
9218,1,1.1302483944445219,13,2011,5,0,0
2518,1,1.2875118605779252,22,2014,1,0,1
2434,1,1.3334736914390493,11,2013,5,0,0
11998,6,0.664319223977851,12,2010,6,0,0
5056,2,1.1597537661027562,15,2009,3,0,0
11644,4,1.2475475016630597,12,2012,6,0,0
8468,1,1.1784501060677768,0,2011,0,0,1
7320,1,1.4535380741215032,9,2009,1,0,0
